ten_cay,loai_benh,nguyen_nhan,trieu_chung,cach_dieu_tri
Bông vạn thọ,Vàng lá (do nấm bệnh) / Thối rễ,"Một số loại nấm như Fusarium và Pythium tấn công rễ cây vạn thọ, đặc biệt trong điều kiện ẩm ướt thuận lợi.","Gây ra hiện tượng thối rễ, vàng lá. Vàng lá thường xuất hiện từ các lá phía dưới, gần gốc và lan dần lên các lá phía trên. Tình trạng này kéo dài có thể gây thối rễ và chết cây.","Sử dụng các biện pháp phòng ngừa và điều trị nấm bệnh bằng giải pháp sinh học hiệu quả và an toàn. | Sử dụng thuốc sinh học đặc trị bông vạn thọ bị vàng lá Be Green của Công ty Cổ Phần Trung Tâm Sản Phẩm Sinh Học AQ: | {'Thành phần': 'Chaetomium cupreum: 1.5×10^6 CFU/g bột, chứa hơn 25 chủng vi sinh như Chaetomium spp, Trichoderma spp, Paecilomyces sp, và các loại vi sinh phân giải kali, lân. Bổ sung thêm dinh dưỡng hữu cơ lên men cô đặc cùng các thành phần quan trọng như amino axit và axit fluvic.', 'Công dụng': ['Phòng trừ hiệu quả các loại nấm bệnh hại cây trồng như thối rễ, lở cổ rễ, vàng lá.', 'Hỗ trợ phục hồi cây bông vạn thọ sau giai đoạn nhiễm bệnh, đặc biệt là các trường hợp vàng lá và thối rễ, giúp cây ra rễ mới và bảo vệ bộ rễ trước sự tấn công của tuyến trùng và nấm khuẩn.', 'Bổ sung vi sinh có lợi, tăng sức đề kháng cho cây, cải tạo đất và tăng hiệu quả sử dụng phân bón.'], 'Hướng dẫn sử dụng': ['Phun trị cây vạn thọ bị vàng lá: Dùng 50g Be Green pha với tỷ lệ 40 – 80 lít nước, phun tưới trực tiếp vùng đất dưới tán cây cách khoảng 5-10 ngày/lần.', 'Phun phòng cây vạn thọ bị vàng lá: Dùng 25g Be Green pha với tỷ lệ 20 – 40 lít nước, phun tưới cho vườn cây định kỳ 3 – 4 lần vào mỗi vụ.']}"
Bông vạn thọ,Vàng lá (do thiếu ánh sáng),"Trồng cây ở nơi thiếu ánh sáng mặt trời, làm giảm quá trình quang hợp của cây.","Quá trình quang hợp bị giảm, cây không thể hấp thụ đủ dưỡng chất để nuôi các bộ phận, dễ dẫn đến hiện tượng vàng lá. Vàng lá thường xuất hiện từ các lá phía dưới, gần gốc và lan dần lên các lá phía trên, khiến cây còi cọc và giảm tốc độ phát triển.","Đặt cây ở nơi có ánh sáng mặt trời chiếu sáng ít nhất 6 giờ mỗi ngày để tạo điều kiện cho cây hấp thụ năng lượng và quang hợp hiệu quả. Nếu trồng trong nhà, có thể sử dụng đèn quang hợp để cung cấp đủ ánh sáng cho cây."
Chanh dây,Phấn trắng,"Do nấm Passion Fruit Woodiness gây ra. Nấm sinh sôi từ việc ươm, ghép cành chanh dây không được xử lý sạch mầm bệnh, sau đó đem trồng đã góp phần hình thành bệnh.","Ở lá: Lá non quăn lại, nhăn nheo, nhỏ hơn bình thường; cuống lá lốm đốm, bị vàng héo; ngọn cây không thể phát triển. | Ở trái: Vỏ trái chanh dây trở nên sần sùi, bị biến dạng; xuất hiện những nốt u có kích thước to, nhỏ không đồng đều; quả bị dị dạng, bao phủ bởi một lớp phấn trắng mịn, làm cho trái không bóng đẹp, bị khô đi. | Tổng thể: Cây sinh trưởng chậm, phát triển không đồng đều; giai đoạn nặng sẽ làm cây chết, lây nhiễm tàn dư mầm bệnh sang cây lân cận.","{'Phòng ngừa': ['Sử dụng giống chanh dây khỏe, không nhiễm mầm bệnh.', 'Bón phân hữu cơ để bổ sung chất mùn, tạo độ tơi xốp cho đất.', 'Tưới nước hợp lý.', 'Vệ sinh dụng cụ làm vườn trước và sau khi làm vườn.', 'Hạn chế trồng xen canh với cây là vật chủ ký sinh của nấm bệnh như ớt, cà tím, khoai tây, dưa leo.'], 'Điều trị bằng thuốc đặc trị Antafungal': {'Tên thuốc': 'Antafungal (chế phẩm sinh học của Công Ty Cổ Phần Trung Tâm Sản Phẩm Sinh Học AQ)', 'Thành phần chính': 'Chủng nấm Chaetomium cupreum 1.5×10^6 CFU/g bột, tổng hợp hơn 40 chủng nấm Chaetomium spp, Trichoderma spp, cùng nhiều vi sinh phân giải Lân, Kali, nguồn dinh dưỡng hữu cơ được lên men cô đặc, một số loại amino axit, axit fluvic.', 'Công dụng': 'Ngăn chặn sự xâm nhập, tàn phá của nấm bệnh gây phấn trắng; tiêu diệt nấm gây bệnh, ngăn chặn sự lây lan; tạo lớp màng bảo vệ bề mặt lá; giúp cây hồi phục nhanh sau khi bị nhiễm bệnh; kiểm soát, ngăn ngừa tái nhiễm nấm; giúp cây khỏe mạnh, tăng năng suất, chất lượng trái.', 'Hướng dẫn sử dụng': ['Phun trị: Dung hòa 250g Antafungal cùng 200 lít nước, phun trực tiếp gốc chanh dây, vùng tán lá cách nhau 5-10 ngày/lần.', 'Phun phòng: Dung hòa 250g Antafungal cùng 400 lít nước, sử dụng từ 2-3 lần/vụ.']}}"
Cây đu đủ,Bệnh cháy lá,"Nấm Helminthosporium rostratum gây ra | Bệnh thường xuất hiện và phát sinh ở những lá già | Nấm tồn tại, sinh sôi trên tàn dư cây bệnh | Tác nhân gây bệnh được truyền từ trung gian do rệp hoặc một số loài sâu hại khác chích hút","Mép lá bị vàng rồi chuyển sang màu nâu và dần khô héo, nhìn như vết bị cháy | Cây mất đi khả năng quang hợp, kém phát triển, còi cọc | Ảnh hưởng đến giai đoạn đậu quả, dễ bị rụng trái non và teo trái | Xuất hiện đốm xanh như thuốc súng trên chóp lá già, sau lan dần ra toàn bộ phiến lá | Vết bệnh lây lan dần bên trong lá khiến lá bị cháy từng mảng, nâu vàng, khô dần | Cuống lá mềm, bị khô và rụng sớm","{'phòng ngừa_chung': ['Bón lót phân hữu cơ hoai mục (càng nhiều phân thân cây càng mập, lá dày, xanh đậm)', 'Lựa chọn giống cây tốt, năng suất cao, kháng sâu bệnh chích hút, kháng virus', 'Tránh làm xây xát, tổn thương cây (rễ, thân, lá) trong quá trình canh tác', 'Vệ sinh cỏ dại quanh bờ, đặc biệt từ giai đoạn vườn ươm', 'Nhổ bỏ, tiêu hủy cây bệnh (không vứt bừa bãi để tránh lây nhiễm)']} | {'điều trị_bằng_thuốc': {'tên_thuốc': 'Phy Fusaco', 'thành_phần': 'Chaetomium spp, Trichoderma spp, Bacillus subtilis 1.5×10^8 CFU/ml', 'công_dụng_bổ_sung': 'Nâng cao tính kháng của cây trồng, cải tạo hệ miễn dịch của cây', 'hướng_dẫn_sử_dụng': {'phun_trị_bệnh': 'Hòa tan 250ml Phy Fusaco + 500ml Nano Cu Gold + 400ml nước. Phun đều toàn bộ cây (bao gồm vùng dưới gốc). Sử dụng 2-3 lần, mỗi lần cách nhau 5-7 ngày.', 'phun_phòng_bệnh': 'Pha đều 250ml Phy Fusaco + 500ml Nano Cu Gold + 800ml nước. Tưới lên toàn bộ cây. Mỗi lần cách nhau 10-15 ngày.'}}}"
Cây đu đủ,Bệnh vàng lá,Nấm Helminthosporium rostratum (theo công dụng của Phy Fusaco),Lá bị vàng (suy từ tên bệnh),"{'điều trị_bằng_thuốc': {'tên_thuốc': 'Phy Fusaco', 'thành_phần': 'Chaetomium spp, Trichoderma spp, Bacillus subtilis 1.5×10^8 CFU/ml', 'công_dụng_bổ_sung': 'Nâng cao tính kháng của cây trồng, cải tạo hệ miễn dịch của cây', 'hướng_dẫn_sử_dụng': {'phun_trị_bệnh': 'Hòa tan 250ml Phy Fusaco + 500ml Nano Cu Gold + 400ml nước. Phun đều toàn bộ cây (bao gồm vùng dưới gốc). Sử dụng 2-3 lần, mỗi lần cách nhau 5-7 ngày.', 'phun_phòng_bệnh': 'Pha đều 250ml Phy Fusaco + 500ml Nano Cu Gold + 800ml nước. Tưới lên toàn bộ cây. Mỗi lần cách nhau 10-15 ngày.'}}}"
Cây đu đủ,"['Bệnh xì mủ', 'Bệnh thối thân', 'Bệnh chết dây']",Nấm Phytophthora | Nấm Fusarium,Cây bị xì mủ | Thân cây bị thối | Cây bị chết dây,"{'điều trị_bằng_thuốc': {'tên_thuốc': 'Phy Fusaco', 'thành_phần': 'Chaetomium spp, Trichoderma spp, Bacillus subtilis 1.5×10^8 CFU/ml', 'công_dụng_bổ_sung': 'Nâng cao tính kháng của cây trồng, cải tạo hệ miễn dịch của cây', 'hướng_dẫn_sử_dụng': {'phun_trị_bệnh': 'Hòa tan 250ml Phy Fusaco + 500ml Nano Cu Gold + 400ml nước. Phun đều toàn bộ cây (bao gồm vùng dưới gốc). Sử dụng 2-3 lần, mỗi lần cách nhau 5-7 ngày.', 'phun_phòng_bệnh': 'Pha đều 250ml Phy Fusaco + 500ml Nano Cu Gold + 800ml nước. Tưới lên toàn bộ cây. Mỗi lần cách nhau 10-15 ngày.'}}}"
"Dưa leo (chủ yếu), họ bầu bí, họ cà",Héo xanh dưa leo,"Vi khuẩn Ralstonia solanacearum gây ra, tấn công hệ thống mạch dẫn của cây, cản trở quá trình dẫn truyền nước và chất dinh dưỡng. | Vi khuẩn tồn tại trong nước (hệ thống tưới không sạch) và lây lan. | Vi khuẩn tồn tại trong đất bị nhiễm khuẩn từ các vụ mùa trước hoặc tàn dư thực vật nhiễm bệnh. | Xâm nhập qua các vết thương ở rễ do côn trùng hoặc các tác nhân khác.","Héo lá ban ngày, hồi phục ban đêm (giai đoạn đầu). | Khi bệnh phát triển nặng, cả cây bị héo rũ hoàn toàn. | Thối rễ. | Khi cắt ngang thân cây sẽ thấy mạch dẫn có dịch nhầy trắng đục chảy ra từ mặt vết cắt. | Ảnh hưởng trực tiếp đến quá trình sinh trưởng của cây, đặc biệt là giai đoạn ra hoa đậu quả kém chất lượng.","**Phòng ngừa (canh tác):** | - Đảm bảo đất trồng dưa leo có khả năng thoát nước tốt, tránh ngập úng. | - Sau thu hoạch, dọn sạch rác thải nông nghiệp, tàn dư còn sót lại. | - Sử dụng sản phẩm sinh học có chứa nấm đối kháng (Trichoderma) hoặc vi sinh có lợi để ức chế vi khuẩn. | - Xử lý đất trước khi trồng bằng cách bón vôi để nâng độ pH và cải thiện thoát nước. | - Lựa chọn các giống dưa leo có khả năng kháng bệnh. | - Tăng cường bón phân hữu cơ hoai mục để cải thiện cấu trúc đất và tăng khả năng kháng bệnh. | - Luân canh với các loại cây không phải là ký chủ của vi khuẩn (như lúa, ngô, đậu). | **Điều trị bằng thuốc:** Sử dụng thuốc đặc trị Tribe Vacci Gold (New) | - Thành phần: Chitosan, bào tử nấm Chaetomium spp, hoạt chất sinh học (enzyme ngoại bào, chất chuyển hóa từ Chaetoglobosin C, Chaetomanone, Rotiorins), vi khuẩn Rhodopseudomonas spp trên nền chitosan dạng nano. | - Công dụng: Cô lập virus, phòng ngừa bệnh trên cà chua, dưa leo, bầu, bí, chanh dây, cây ăn quả; phòng trừ bệnh nấm (nứt thân, xì mủ, thán thư, sương mai, héo rũ, thối rễ, cháy lá); cung cấp dinh dưỡng, nâng cao sức đề kháng. | - Hướng dẫn sử dụng: |   - Trị bệnh: Pha 250ml Tribe Vacci Gold (new) với 400 – 600 lít nước, phun tưới kỹ toàn bộ các phần như tán lá và vùng dưới gốc định kỳ 5 – 7 ngày/lần. |   - Phòng bệnh: Pha 250ml Tribe Vacci Gold (new) với 800 – 1000 lít nước, phun đều tán lá định kỳ 1 – 2 lần/tháng. |   - Trường hợp cây dưa leo bị suy yếu: Bổ sung 100ml sản phẩm Vi AMEN hòa tan cùng 300 lít nước."
"Cà chua, dưa leo, bầu, bí, chanh dây, và nhiều loại cây ăn quả khác",Bệnh do Virus,Các chủng virus xâm nhập,Khảm lá | Xoăn lá | Xoăn ngọn | Sượng trái,"Sử dụng thuốc đặc trị Tribe Vacci Gold (New) với công dụng 'Cô lập các chủng virus xâm nhập, gây hại'."
"Cà chua, dưa leo, bầu, bí, chanh dây, và nhiều loại cây ăn quả khác",Bệnh do Nấm,Các loại nấm gây ra,Nứt thân | Xì mủ | Thán thư | Sương mai | Héo rũ (có thể do nấm) | Thối rễ (có thể do nấm) | Cháy lá,Sử dụng thuốc đặc trị Tribe Vacci Gold (New) với công dụng 'Phòng trừ các bệnh do nấm gây ra'.
Cây lê,Bệnh lở cổ rễ,"Do nấm Phytophthora và Pythium phát triển mạnh trong điều kiện ẩm ướt và lan truyền qua nước tưới, nước mưa và đất trồng. | Đất trồng có tình trạng ẩm ướt, thoát nước kém, khiến nước đọng lại quanh gốc cây, tạo điều kiện thuận lợi cho nấm bệnh sinh sôi. | Việc tưới nước, bón phân cho cây không đúng cách (quá ít hoặc quá nhiều) làm suy yếu sức đề kháng của cây. | Vườn trồng ẩm ướt, có lượng mưa nhiều làm tăng nguy cơ nhiễm bệnh.","Cây có dấu hiệu suy yếu, lá bị vàng úa, kích thước nhỏ lại rồi bắt đầu rụng hàng loạt. | Phần cổ rễ của cây có những vết lở loét, bị hư đen, có mùi hôi. | Rễ cây bị thối, không thể bám chắc vào đất, dễ dàng bị nhổ lên khi có gió lớn. | Khả năng hút nước của cây giảm, thiếu dưỡng chất, lá cây khô héo, chuyển sang màu vàng.","{'Biện pháp phòng ngừa (kỹ thuật canh tác)': ['Lựa chọn giống lê khỏe mạnh, có nguồn gốc, xuất xứ rõ ràng.', 'Cải tạo đất trồng tốt, làm rãnh thoát nước trong vườn để tránh ứ đọng nước.', 'Không nên trồng cây lê ở những vùng đất trũng, đất sét, dễ bị ngập nước.', 'Thường xuyên vệ sinh vườn trồng, dọn bỏ lá rụng, cành khô, tàn dư từ mùa vụ trước.', 'Cần có chế độ tưới nước, bón phân hợp lý, đúng, đủ liều lượng vào mỗi giai đoạn phát triển.', 'Vệ sinh các dụng cụ làm vườn, khử trùng kỹ trước và sau khi sử dụng.', 'Theo dõi, kiểm tra vườn thường xuyên, nhất là vào các giai đoạn mẫn cảm với nấm bệnh.'], 'Biện pháp điều trị (sản phẩm sinh học)': {'Sản phẩm': 'Combo Be Green & Bio Soil', 'Thành phần chính': {'Be Green': '1.5×10^6 CFU Chaetomium cupreum và hơn 25 chủng vi sinh hữu cơ (Chaetomium spp, Trichoderma spp, Paecilomyces sp) cùng hàng tỷ vi sinh vật có lợi khác.', 'Bio Soil': '1×10^8 CFU Bacillus spp; pHH2O: 5 với tỷ trọng: 1,1. Ngoài ra, còn chứa các axit amin và dịch lên men từ nguồn vi sinh vật có lợi cho đất trồng.'}, 'Công dụng': ['Be Green: Hỗ trợ xử lý tận gốc nấm gây bệnh lở cổ rễ, cung cấp dưỡng chất giúp cây phát triển mạnh, phục hồi nhanh sau khi bị nấm tấn công.', 'Be Green: Kích thích bộ rễ cây ra mạnh hơn, bảo vệ bộ rễ trước sự tấn công của các loại nấm hại trong đất.', 'Bio Soil (kết hợp): Cải tạo đất trồng, bổ sung vi sinh có lợi cho đất giàu dinh dưỡng, hỗ trợ cân bằng độ pH cho đất chỉ sau 7 ngày, làm đất màu mỡ và tơi xốp hơn.'], 'Hướng dẫn sử dụng': {'Trị bệnh': 'Sử dụng 50g Be Green hòa tan với 40 – 80 lít nước, phun hoặc tưới đều ở khu vực dưới tán cây, liều lượng sử dụng từ 5 – 10 ngày/lần.', 'Phòng bệnh': 'Sử dụng 25g Be Green hòa tan với 20 – 40 lít nước, tưới cho vườn định kỳ khoảng 3 – 4 lần/mùa vụ.', 'Lưu ý': 'Cần kết hợp sử dụng chung với chế phẩm sinh học Bio Soil để hỗ trợ tăng độ pH cho đất, cải thiện tình trạng đất bị chai, khô cứng. Bộ đôi này có thể sử dụng trên hầu hết các loại cây trồng, đất trồng và cho cả kỹ thuật phun máy bay.'}}}"
Cây quất,"Héo (héo xanh, héo rũ)","Thiếu nước: Lá cây chuyển vàng nhạt, nhăn nheo, cuống lá và lá rũ xuống, không còn bóng. Đất trồng không đủ ẩm, rễ không hấp thụ đủ nước. | Thừa nước: Lượng nước trong đất quá nhiều gây ngập úng, làm hư hỏng bộ rễ, cây không hấp thụ được chất dinh dưỡng, các bộ phận ngưng hoạt động và vàng héo úa. | Bón phân không đủ: Cây thiếu dinh dưỡng, các chất cần thiết để phát triển, lâu ngày các bộ phận bị khô héo dần, lá vàng rụng, khó ra hoa. | Thiếu ánh sáng: Cây được đặt hoặc trồng ở khu vực ít ánh sáng hoặc chỗ khuất. Toàn bộ lá trên cây luôn vàng, cây kém phát triển và lâu ngày sẽ héo úa, chết khô. | Nhiệt độ không khí quá khô: Thời tiết nắng nóng kéo dài, không khí khô không phù hợp với loại cây ưa mát như quất, dẫn đến cháy khô lá, rụng hàng loạt và héo cây. | Sâu bệnh tấn công: Sâu, côn trùng cắn phá, hút chích, hoặc nhiễm nấm, virus gây ra các loại bệnh hại như: Nấm mốc, bồ hóng, gỉ sắt, phấn trắng, nấm Fusarium, Colletotrichum, Phytophthora (các loại nấm này là nguyên nhân chính gây ra nhiều bệnh hại điển hình như héo cây, thối gốc, thối nhũn, nứt thân, xì mủ, sương mai). Các bệnh này khiến cây giảm sức đề kháng và dần héo khô.","Cành lá, đọt non đều rũ xuống, co teo khô lại. | Lá chuyển từ xanh sang vàng và rụng khắp gốc. | Quả chín ép, không thấy ra hoa. | Cây phát triển chậm hoặc có thể đã ngừng phát triển. | Bộ rễ có thể đang gặp vấn đề, đất trồng quá khô hoặc quá ướt.","{'phương pháp': 'Chăm sóc tổng quát và kỹ thuật', 'chi tiết': ['Di chuyển cây đến nơi có nguồn ánh sáng vừa đủ, lượng ánh nắng mặt trời phù hợp (tránh chiếu quá lâu và mạnh).', 'Nếu trồng trong chậu, thay chậu và đất trồng khi cây đã quá lớn để cây hấp thụ dinh dưỡng mới.', 'Tưới đủ liều lượng nước cho cây, theo dõi thời tiết để cung cấp phù hợp, tránh tình trạng thừa hoặc thiếu nước.', 'Bón phân đầy đủ vào các giai đoạn sinh trưởng của cây để cung cấp chất dinh dưỡng cần thiết, tăng vi sinh có lợi.', 'Dọn dẹp, vệ sinh vườn, chậu quất thường xuyên để hạn chế nấm bệnh và côn trùng gây hại.', 'Cắt tỉa cành, lá đã già, bị bệnh, khô héo để giúp cây thông thoáng, kích thích ra đọt mới và hạn chế lây lan bệnh.']} | {'phương pháp': 'Sử dụng thuốc sinh học hiệu quả và an toàn (Bộ đôi sản phẩm Phy Fusaco + Nano Cu Gold)', 'chi tiết': ['Thành phần:', '  - Phy Fusaco: Gồm các vi sinh như Chaetomium spp, Bacillus subtilis, Trichoderma spp (1,5×10^8CFU/ml), hoạt chất Enzyme ngoại bào, hoạt chất kháng sinh sinh học và Nano chitosan.', '  - Nano Cu Gold: Thành phần chủ yếu là Đồng (Cu) đạt 15000mg/l, tỷ trọng 1,1 (đồng mát, không gây nóng, không để lại sẹo trên cây).', 'Công dụng:', '  - Phy Fusaco: Điều trị các loại nấm như Fusarium, Colletotrichum, Phytophthora (nguyên nhân chính gây héo cây, thối gốc, thối nhũn, nứt thân, xì mủ, sương mai). Nâng cao sức đề kháng, tăng tính chống chịu cho cây. An toàn, không độc hại môi trường và sức khỏe con người.', '  - Nano Cu Gold: Diệt trừ rong rêu, nấm mốc trên cây trồng, hỗ trợ tiêu diệt nấm khuẩn gây bệnh. Cung cấp vi lượng giúp cây phát triển, sinh trưởng xanh tươi.', 'Hướng dẫn cách sử dụng:', '  - Bước 1: Tiến hành quá trình chăm sóc, loại bỏ những cành, lá, quả đã bị héo.', '  - Bước 2: Hòa pha bộ đôi sản phẩm Phy Fusaco + Nano Cu Gold với liều lượng:', '    - Phun phòng: Pha 250ml Phy Fusaco, 500ml Nano Cu vào 400ml nước, phun định kỳ 5 – 7 ngày/lần, mỗi lần cách từ 10 – 15 ngày.', '    - Phun khi bệnh nhiễm nặng: Pha 100ml Phy Fusaco, 100ml Nano Cu vào 5 lít nước và tưới trực tiếp vào cây và xung quanh đó.']}"
